
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
out4.png,false,303,8.259767338952934E-4,0.005093534915370771,0.002690460186673982,0.004801650851272363,0.003352905671803102
out5.png,false,2830,0.01755492895674767,0.021623849274484935,0.01945972988320725,0.02754041723438242,0.021544731337205567
out3.png,false,11219,0.022203330648897103,0.29121700950592067,0.0022480120408583924,0.0192210899853651,0.08372236054526032
out1.png,false,624,0.03653121305410349,null,null,0.010456755919651797,0.023493984486877645
